trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
61,False,"{'a': 1.0, 'e': 0.9994472213630764}",25,0,-139.27606053982095,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
62,False,"{'a': 1.0, 'e': 0.9993992115221377}",20,0,-90.16072411675853,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
63,False,"{'a': 1.0, 'e': 0.9993470346624472}",20,0,-91.6846529521279,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
64,False,"{'a': 1.0, 'e': 0.9992903296008995}",20,0,-97.26627102138696,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
65,False,"{'a': 1.0, 'e': 0.9992287039377128}",25,0,-168.5731898894141,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
66,False,"{'a': 1.0, 'e': 0.9991617313746194}",30,0,-290.2193138738173,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 5}",0
67,False,"{'a': 1.0, 'e': 0.9990889488055994}",25,0,-51.86589894109484,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",1
68,False,"{'a': 1.0, 'e': 0.9990098531614082}",30,0,-111.65939640743653,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
69,False,"{'a': 1.0, 'e': 0.9989238979876923}",20,0,-185.69613980307074,"{0: 9, 1: 3, 2: 4, 3: 1, 4: 3}",0
70,False,"{'a': 1.0, 'e': 0.9988304897349445}",20,0,-94.53916425056742,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
71,False,"{'a': 1.0, 'e': 0.9987289837369187}",25,0,-83.40085466791282,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
72,False,"{'a': 1.0, 'e': 0.9986186798523835}",20,8,-14.780627127471323,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
73,False,"{'a': 1.0, 'e': 0.998498817743263}",25,0,-115.2210779398382,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
74,False,"{'a': 1.0, 'e': 0.9983685717602816}",35,19,-24.363212803086668,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
75,False,"{'a': 1.0, 'e': 0.9982270454052078}",20,0,-95.50596597312527,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
76,False,"{'a': 1.0, 'e': 0.9980732653366725}",30,0,-252.74096665361992,"{0: 15, 1: 6, 2: 4, 3: 0, 4: 5}",0
77,False,"{'a': 1.0, 'e': 0.9979061748843411}",25,0,-90.7771757477183,"{0: 12, 1: 7, 2: 5, 3: 1, 4: 0}",0
78,False,"{'a': 1.0, 'e': 0.9977246270339472}",20,0,-136.30568633582217,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
79,False,"{'a': 1.0, 'e': 0.9975273768433653}",25,0,-120.82106789027806,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
80,False,"{'a': 1.0, 'e': 0.9973130732475279}",20,2,-98.49859097268912,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 1}",1
81,False,"{'a': 1.0, 'e': 0.9970802502076079}",30,0,-184.93443818817346,"{0: 14, 1: 6, 2: 7, 3: 1, 4: 2}",0
82,False,"{'a': 1.0, 'e': 0.9968273171575148}",30,0,-132.7024460619677,"{0: 15, 1: 6, 2: 8, 3: 0, 4: 1}",0
83,False,"{'a': 1.0, 'e': 0.9965525486984363}",25,0,-165.20182754155294,"{0: 17, 1: 1, 2: 2, 3: 2, 4: 3}",0
84,False,"{'a': 1.0, 'e': 0.9962540734899408}",30,0,-46.885657192740794,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
85,False,"{'a': 1.0, 'e': 0.995929862284104}",20,0,-148.08377864665678,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
86,False,"{'a': 1.0, 'e': 0.9955777150473046}",25,0,-54.227924406924785,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
87,False,"{'a': 1.0, 'e': 0.9951952471128405}",35,0,-128.3546700309055,"{0: 22, 1: 4, 2: 7, 3: 1, 4: 1}",0
88,False,"{'a': 1.0, 'e': 0.9947798743064417}",20,0,-48.54913503486004,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
89,False,"{'a': 1.0, 'e': 0.994328796986259}",20,0,-120.081157074721,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
90,False,"{'a': 1.0, 'e': 0.9938389829390936}",25,0,-167.62346125906237,"{0: 13, 1: 6, 2: 3, 3: 0, 4: 3}",0
91,False,"{'a': 1.0, 'e': 0.9933071490757153}",30,0,-137.21939765753294,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 2}",0
92,False,"{'a': 1.0, 'e': 0.9927297418703065}",30,0,-90.24027708458097,"{0: 23, 1: 3, 2: 1, 3: 1, 4: 2}",0
93,False,"{'a': 1.0, 'e': 0.9921029164925812}",30,0,-81.27121987201417,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
94,False,"{'a': 1.0, 'e': 0.991422514586288}",20,0,-201.43460900072628,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 4}",0
95,False,"{'a': 1.0, 'e': 0.9906840406549333}",20,0,-50.51449675745268,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 0}",0
96,False,"{'a': 1.0, 'e': 0.9898826370250243}",25,0,-55.11635306009496,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
97,False,"{'a': 1.0, 'e': 0.9890130573694068}",25,0,-132.8011811267897,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
98,False,"{'a': 1.0, 'e': 0.9880696387888298}",25,0,-153.48973580010346,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
99,False,"{'a': 1.0, 'e': 0.9870462724693041}",25,0,-82.89723215882576,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
100,False,"{'a': 1.0, 'e': 0.9859363729567544}",20,0,-141.02814166850163,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
101,False,"{'a': 1.0, 'e': 0.9847328461196255}",35,0,-118.64168263633144,"{0: 24, 1: 1, 2: 8, 3: 1, 4: 1}",0
102,False,"{'a': 1.0, 'e': 0.9834280559052615}",20,0,-36.91943227676266,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
103,False,"{'a': 1.0, 'e': 0.9820137900379085}",25,0,-86.13370063212106,"{0: 15, 1: 1, 2: 9, 3: 0, 4: 0}",0
104,False,"{'a': 1.0, 'e': 0.9804812248559964}",30,0,-135.5801399032354,"{0: 16, 1: 5, 2: 7, 3: 1, 4: 1}",0
105,False,"{'a': 1.0, 'e': 0.9788208895449324}",30,0,-132.80147507758784,"{0: 15, 1: 9, 2: 4, 3: 1, 4: 1}",0
106,False,"{'a': 1.0, 'e': 0.9770226300899744}",25,0,-72.42209128821654,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
107,False,"{'a': 1.0, 'e': 0.975075573352886}",25,0,-36.27137661816753,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
108,False,"{'a': 1.0, 'e': 0.9729680917669681}",20,0,-120.20598625376786,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
109,False,"{'a': 1.0, 'e': 0.9706877692486436}",25,0,-142.62665651433537,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
110,False,"{'a': 1.0, 'e': 0.9682213690407698}",20,0,-129.9765028369547,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
111,False,"{'a': 1.0, 'e': 0.9655548043337889}",20,9,-19.036612119737278,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
112,False,"{'a': 1.0, 'e': 0.9626731126558706}",20,0,-118.89777901757037,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
113,False,"{'a': 1.0, 'e': 0.9595604351819967}",20,0,-72.47522270804473,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
114,False,"{'a': 1.0, 'e': 0.9562000022835389}",20,11,-44.08017454438064,"{0: 4, 1: 0, 2: 5, 3: 0, 4: 0}",1
115,False,"{'a': 1.0, 'e': 0.9525741268224331}",20,0,-89.64018673461061,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
116,False,"{'a': 1.0, 'e': 0.9486642068846837}",30,0,-129.72706859856524,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
117,False,"{'a': 1.0, 'e': 0.9444507398423881}",20,0,-95.33988295540749,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
118,False,"{'a': 1.0, 'e': 0.9399133498259924}",20,0,-107.19325232676455,"{0: 9, 1: 5, 2: 5, 3: 0, 4: 1}",0
119,False,"{'a': 1.0, 'e': 0.935030830871336}",20,0,-19.2631279909495,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
120,False,"{'a': 1.0, 'e': 0.9297812081694472}",30,0,-226.0923593620003,"{0: 18, 1: 2, 2: 5, 3: 1, 4: 4}",0
121,False,"{'a': 1.0, 'e': 0.9241418199787566}",20,0,-81.48603593865838,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
122,False,"{'a': 1.0, 'e': 0.9180894228446748}",20,0,-69.64411346877746,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
123,False,"{'a': 1.0, 'e': 0.9116003227929415}",25,0,-104.14598209135544,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
124,False,"{'a': 1.0, 'e': 0.9046505351008906}",20,0,-161.4467773683944,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",0
125,False,"{'a': 1.0, 'e': 0.8972159750827483}",20,0,-20.09287953067949,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
126,False,"{'a': 1.0, 'e': 0.8892726820276317}",30,3,-204.5982876478728,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 3}",1
127,False,"{'a': 1.0, 'e': 0.8807970779778825}",30,0,-131.13710351873328,"{0: 16, 1: 6, 2: 6, 3: 1, 4: 1}",0
128,False,"{'a': 1.0, 'e': 0.8717662624074807}",20,0,-30.238183688761602,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
129,False,"{'a': 1.0, 'e': 0.8621583430350641}",35,13,-37.12804121143374,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 0}",1
130,False,"{'a': 1.0, 'e': 0.8519528019683106}",25,13,-92.79668385387286,"{0: 6, 1: 0, 2: 4, 3: 1, 4: 1}",1
131,False,"{'a': 1.0, 'e': 0.8411308951190848}",20,0,-66.136410215077,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
132,False,"{'a': 1.0, 'e': 0.8296760813561542}",20,0,-101.21155235666379,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
133,False,"{'a': 1.0, 'e': 0.8175744761936437}",25,0,-80.55105205096126,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
134,False,"{'a': 1.0, 'e': 0.8048153229861598}",20,0,-86.64557921246505,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
135,False,"{'a': 1.0, 'e': 0.791391472673955}",25,0,-157.90265253145375,"{0: 15, 1: 1, 2: 3, 3: 5, 4: 1}",0
136,False,"{'a': 1.0, 'e': 0.7772998611746911}",20,0,-89.02302602863205,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
137,False,"{'a': 1.0, 'e': 0.7625419716560976}",20,0,-43.60341513330197,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
138,False,"{'a': 1.0, 'e': 0.7471242672706696}",20,8,-58.57163324577749,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 1}",1
139,False,"{'a': 1.0, 'e': 0.7310585786300048}",25,0,-58.51780863978974,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
140,False,"{'a': 1.0, 'e': 0.7143624294910559}",25,2,-109.04187528023587,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 2}",1
141,False,"{'a': 1.0, 'e': 0.6970592839654073}",30,0,-77.74239055797591,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
142,False,"{'a': 1.0, 'e': 0.6791786991753931}",20,5,-23.038136644246478,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
143,False,"{'a': 1.0, 'e': 0.6607563687658172}",25,5,-105.14564374064432,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",1
144,False,"{'a': 1.0, 'e': 0.6418340450887309}",20,0,-73.28387794137818,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
145,False,"{'a': 1.0, 'e': 0.6224593312018547}",35,16,-60.85899284321575,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 1}",1
146,False,"{'a': 1.0, 'e': 0.6026853379784917}",25,0,-59.39776608526283,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
147,False,"{'a': 1.0, 'e': 0.5825702064623146}",20,11,0.6672449790584103,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
148,False,"{'a': 1.0, 'e': 0.5621765008857982}",25,2,8.299372634931757,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
149,False,"{'a': 1.0, 'e': 0.5415704832167998}",25,0,-24.065719994302082,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
150,False,"{'a': 1.0, 'e': 0.5208212853727431}",30,13,-50.65199198075872,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 1}",1
151,False,"{'a': 1.0, 'e': 0.5}",30,11,-47.33363529252566,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 1}",1
152,False,"{'a': 1.0, 'e': 0.4791787146272573}",30,8,-22.073578133239682,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
153,False,"{'a': 1.0, 'e': 0.4584295167831999}",20,0,-18.957717400720288,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
154,False,"{'a': 1.0, 'e': 0.4378234991142018}",25,4,-46.21593630753049,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 1}",1
155,False,"{'a': 1.0, 'e': 0.41742979353768545}",25,5,6.617777047647039,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
156,False,"{'a': 1.0, 'e': 0.397314662021508}",20,1,-38.67465468024539,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
157,False,"{'a': 1.0, 'e': 0.3775406687981453}",25,7,-12.314219045442528,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
158,False,"{'a': 1.0, 'e': 0.3581659549112691}",20,8,-17.071421471871005,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
159,False,"{'a': 1.0, 'e': 0.33924363123418316}",20,12,-7.881571263317049,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
160,False,"{'a': 1.0, 'e': 0.32082130082460686}",20,8,19.804333053545776,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 1.0, 'e': 0.30294071603459277}",25,0,-54.60301641256007,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
162,False,"{'a': 1.0, 'e': 0.28563757050894434}",20,3,-20.518305061049286,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
163,False,"{'a': 1.0, 'e': 0.268941421369995}",20,0,0.6460972289115313,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
164,False,"{'a': 1.0, 'e': 0.25287573272933045}",20,8,12.705595552438515,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 1.0, 'e': 0.23745802834390264}",20,0,-109.55817179192049,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
166,False,"{'a': 1.0, 'e': 0.22270013882530867}",25,0,10.5912410247885,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
167,False,"{'a': 1.0, 'e': 0.2086085273260449}",20,12,-5.899248741852226,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
168,False,"{'a': 1.0, 'e': 0.19518467701384026}",25,1,-31.048629758668103,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 0}",1
169,False,"{'a': 1.0, 'e': 0.18242552380635615}",30,12,23.84800587665591,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 1.0, 'e': 0.17032391864384575}",20,11,5.70553439789251,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
171,False,"{'a': 1.0, 'e': 0.1588691048809152}",20,0,6.150997395094004,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
172,False,"{'a': 1.0, 'e': 0.14804719803168967}",20,10,8.77223201075968,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
173,False,"{'a': 1.0, 'e': 0.13784165696493564}",20,13,13.116930091069692,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 1.0, 'e': 0.1282337375925193}",20,16,7.381172015130676,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 1.0, 'e': 0.11920292202211766}",30,8,28.47552085130421,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 1.0, 'e': 0.11072731797236812}",20,12,15.337259240071539,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 1.0, 'e': 0.10278402491725173}",35,21,12.047557052515643,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 1.0, 'e': 0.09534946489910959}",20,11,15.72474982126532,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 1.0, 'e': 0.08839967720705835}",30,19,21.542466459947068,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 1.0, 'e': 0.08191057715532517}",20,13,12.814775331528457,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 1.0, 'e': 0.07585818002124359}",20,9,21.113605339138736,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 1.0, 'e': 0.07021879183055273}",20,4,3.3627506110358656,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
183,False,"{'a': 1.0, 'e': 0.06496916912866404}",20,9,18.018569060480743,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 1.0, 'e': 0.060086650174007654}",30,16,20.22204464528371,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 1.0, 'e': 0.055549260157611836}",30,14,9.272827991636222,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
186,False,"{'a': 1.0, 'e': 0.051335793115316206}",25,10,28.874080350160405,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 1.0, 'e': 0.04742587317756679}",35,21,25.49293329958237,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 1.0, 'e': 0.04379999771646121}",20,13,12.268686444990145,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 1.0, 'e': 0.04043956481800319}",20,9,18.213840950916097,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 1.0, 'e': 0.037326887344129464}",25,11,19.379030372791153,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 1.0, 'e': 0.0344451956662112}",20,0,23.94062380981269,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
