trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
182,False,"{'a': 1.0, 'e': 0.00368423989943599}",25,13,18.45791009945403,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 1.0, 'e': 0.003334807307413348}",20,12,14.612903048080844,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 1.0, 'e': 0.0030184163247084254}",30,11,36.04311960734066,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 1.0, 'e': 0.002731960763011062}",35,20,18.048454941833512,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
186,False,"{'a': 1.0, 'e': 0.002472623156634775}",30,11,33.41840968513499,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 1.0, 'e': 0.0022378485212763343}",30,16,25.921723435962775,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 1.0, 'e': 0.0020253203890498827}",20,7,21.930770500949663,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 1.0, 'e': 0.001832938942492806}",30,10,33.371813015982454,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 1.0, 'e': 0.0016588010801744217}",35,24,20.75782234054495,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 1.0, 'e': 0.0015011822567369921}",20,1,22.490396526792665,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 1.0, 'e': 0.0013585199504289585}",20,7,21.88447291691357,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 1.0, 'e': 0.0012293986212774206}",20,16,8.096473554300132,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 1.0, 'e': 0.001112536032860321}",30,7,34.53622067959934,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 1.0, 'e': 0.0010067708200856371}",25,15,18.48423010546923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 1.0, 'e': 0.0009110511944006448}",20,13,13.50388731904953,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 1.0, 'e': 0.0008244246863982949}",25,11,-12.411725143651696,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
198,False,"{'a': 1.0, 'e': 0.0007460288338366966}",20,1,29.852714670304074,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 1.0, 'e': 0.0006750827306328378}",20,13,13.877287361863882,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 1.0, 'e': 0.0006108793594344007}",25,7,32.191228582832025,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 1.0, 'e': 0.0005527786369235992}",20,12,16.0278845679246,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 1.0, 'e': 0.0005002011070795637}",20,0,29.40355313666965,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
203,False,"{'a': 1.0, 'e': 0.0004526222232405348}",25,18,14.246585084879438,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 1.0, 'e': 0.00040956716498604984}",20,8,27.638110600326332,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 1.0, 'e': 0.00037060614062639735}",35,21,22.517510292400722,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 1.0, 'e': 0.00033535013046647854}",35,20,26.153659954324162,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 1.0, 'e': 0.00030344703002891933}",25,8,30.466829761163492,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 1.0, 'e': 0.00027457815610133307}",20,10,21.023266544294884,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 1.0, 'e': 0.00024845508183933486}",25,12,4.89498282557349,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
210,False,"{'a': 1.0, 'e': 0.0002248167702332958}",30,7,-6.965881027388708,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
211,False,"{'a': 1.0, 'e': 0.00020342697805520658}",20,14,11.111580423497937,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 1.0, 'e': 0.00018407190496342406}",20,10,15.602747401446333,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 1.0, 'e': 0.00016655806477733614}",25,16,15.738775953434292,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 1.0, 'e': 0.00015071035805975773}",25,14,20.736248371526315,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 1.0, 'e': 0.0001363703270794971}",25,11,25.885185155742846,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 1.0, 'e': 0.0001233945759862318}",20,9,21.698432075841975,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 1.0, 'e': 0.0001116533406295628}",35,26,15.496273790068082,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 1.0, 'e': 0.00010102919390777295}",20,12,12.53448901977795,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 1.0, 'e': 9.141587385216148e-05}",30,13,23.024541611134413,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 1.0, 'e': 8.271722285166643e-05}",25,15,15.17193117659448,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 1.0, 'e': 7.484622751061127e-05}",20,10,20.341521863034096,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 1.0, 'e': 6.772414961977027e-05}",20,12,8.783945738845276,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 1.0, 'e': 6.12797396166024e-05}",30,16,26.25527427842944,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 1.0, 'e': 5.544852472279494e-05}",20,5,12.165565262757287,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 1.0, 'e': 5.017216468376423e-05}",35,12,38.720996761228555,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 1.0, 'e': 4.539786870243442e-05}",25,11,-15.77431925950765,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
227,False,"{'a': 1.0, 'e': 4.107786776476329e-05}",35,17,-10.152894324037785,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
228,False,"{'a': 1.0, 'e': 3.716893710288942e-05}",30,16,27.538089159002322,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 1.0, 'e': 3.3631964038671195e-05}",20,14,8.949299740058574,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 1.0, 'e': 3.043155690056535e-05}",25,0,21.153752670708087,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
231,False,"{'a': 1.0, 'e': 2.753569111458344e-05}",25,14,-24.30405500425681,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
232,False,"{'a': 1.0, 'e': 2.4915388939429896e-05}",25,10,27.257196574724354,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 1.0, 'e': 2.2544429650445426e-05}",30,16,26.300837624933195,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 1.0, 'e': 2.039908727992138e-05}",20,12,11.352130025785021,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 1.0, 'e': 1.8457893295667017e-05}",25,7,31.16426805599166,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 1.0, 'e': 1.670142184809522e-05}",35,24,23.508928376750582,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 1.0, 'e': 1.5112095440975166e-05}",25,3,39.36692099537781,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 1.0, 'e': 1.3674009084599744e-05}",20,9,16.591443920084995,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 1.0, 'e': 1.2372771174427601e-05}",25,0,39.34055709826778,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
240,False,"{'a': 1.0, 'e': 1.1195359505113318e-05}",25,13,7.876099549938232,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
241,False,"{'a': 1.0, 'e': 1.0129990980873928e-05}",25,8,33.34699068356977,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 1.0, 'e': 9.166003719853337e-06}",20,0,30.298749293948106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
243,False,"{'a': 1.0, 'e': 8.29375037389161e-06}",20,8,22.919254600265283,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 1.0, 'e': 7.504501597110017e-06}",30,16,22.532063795253332,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 1.0, 'e': 6.79035869809514e-06}",35,27,14.191553407779928,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 1.0, 'e': 6.1441746022147215e-06}",25,9,27.822823417636993,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 1.0, 'e': 5.5594823336345e-06}",20,4,17.734496670470822,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
248,False,"{'a': 1.0, 'e': 5.030430301755133e-06}",20,16,7.484249604002065,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 1.0, 'e': 4.551723744799882e-06}",20,13,10.350900489118096,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 1.0, 'e': 4.118571744832631e-06}",25,17,13.300430591263039,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 1.0, 'e': 3.7266392841865635e-06}",20,11,14.231075114049885,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,5,16.9761517769669,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,18,11.780922004271126,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,8,20.86888337884656,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,14,18.826880521091244,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,15,9.881161140134235,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,19,9.955566207975181,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,16,7.034450933101763,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,16,24.645385165741402,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,19,10.731936882601998,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,17,14.31455397426549,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
